date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:21:22	31135/31135	---M--	200	added ('OK')	image/jpeg	etag:%22799f-643e739a-94597520244e8a91;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/04/project5.jpeg	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/2023/04/project5.jpg	(from https://wpriverthemes.com/gridx/work/)
16:21:22	20283/20283	---M--	200	added ('OK')	image/jpeg	etag:%224f3b-643e720f-8fd2f24057e8df48;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/04/project4.jpeg	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/2023/04/project4.jpg	(from https://wpriverthemes.com/gridx/work/)
16:21:23	25419/25419	---M--	200	added ('OK')	image/jpeg	etag:%22634b-643e749f-d898f271ad042276;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/04/project6.jpeg	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/2023/04/project6.jpg	(from https://wpriverthemes.com/gridx/work/)
16:21:23	284/284	---M--	200	added ('OK')	text/css	etag:%2211c-64997a23-1c59de85f120e7ed;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1560.css?ver=1687779875	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1560e7ea.css	(from https://wpriverthemes.com/gridx/contact-info/)
16:21:23	8443/8443	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:21%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/pages/1560	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/pages/1560.json	(from https://wpriverthemes.com/gridx/contact-info/)
16:21:24	2478/2478	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:21%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fcontact-info%2F	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed7262.json	(from https://wpriverthemes.com/gridx/contact-info/)
16:21:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Aug%202023%2010:51:22%20GMT	https://wpriverthemes.com/gridx/?p=1560	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/index9fdd.html	(from https://wpriverthemes.com/gridx/contact-info/)
16:21:24	2543/2543	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Aug%202023%2010:51:22%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fcontact-info%2F&format=xml	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed998f	(from https://wpriverthemes.com/gridx/contact-info/)
16:21:25	277/277	---M--	200	added ('OK')	text/css	etag:%22115-64a65012-63b716937299bd5a;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1065.css?ver=1688621074	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-10650407.css	(from https://wpriverthemes.com/gridx/credential/)
16:21:25	9129/9129	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:23%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/pages/1065	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/pages/1065.json	(from https://wpriverthemes.com/gridx/credential/)
16:21:25	2483/2483	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:23%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fcredential%2F	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed3175.json	(from https://wpriverthemes.com/gridx/credential/)
16:21:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Aug%202023%2010:51:23%20GMT	https://wpriverthemes.com/gridx/?p=1065	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/index6421.html	(from https://wpriverthemes.com/gridx/credential/)
16:21:26	2548/2548	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Aug%202023%2010:51:23%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fcredential%2F&format=xml	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed30bc	(from https://wpriverthemes.com/gridx/credential/)
16:21:26	112827/112827	---M--	200	added ('OK')	image/png	etag:%221b8bb-6481e1f5-5c00f68e624dad69;;;%22	https://wpriverthemes.com/gridx/wp-content/themes/gridx/assets/images/me.png	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/themes/gridx/assets/images/me.png	(from https://wpriverthemes.com/gridx/credential/)
16:21:26	4073/4073	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:24%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/posts/3197	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/posts/3197.json	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:27	854/854	---M-Z	200	added ('OK')	application/rss+xml	etag:%223407d9024d3ec498808a3ab2b7419e95%22	https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/feed/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/feed/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:27	2754/2754	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:25%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fconsulted-admitting-is-power-acuteness%2F	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed67c7.json	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Aug%202023%2010:51:25%20GMT	https://wpriverthemes.com/gridx/?p=3197	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/index78e5.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:27	2856/2856	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Aug%202023%2010:51:25%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fconsulted-admitting-is-power-acuteness%2F&format=xml	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed9d24	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:28	78582/78582	---M--	200	added ('OK')	image/jpeg	etag:%22132f6-64830615-3f869ae312d422c8;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog1.jpeg	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog1.jpg	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:28	2981/2981	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ba5-6466315d-64cf3598aa8d9d40;gz%22	https://wpriverthemes.com/gridx/wp-includes/js/comment-reply.min.js?ver=6.2.2	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-includes/js/comment-reply.min3781.js	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:30	33828/33828	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Aug%202023%2010:51:26%20GMT	https://wpriverthemes.com/gridx/tag/developement/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/tag/developement/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:31	33788/33788	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Aug%202023%2010:51:26%20GMT	https://wpriverthemes.com/gridx/tag/sass/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/tag/sass/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:31	33874/33874	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Aug%202023%2010:51:27%20GMT	https://wpriverthemes.com/gridx/category/uncategorized/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/category/uncategorized/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:31	34137/34137	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Aug%202023%2010:51:27%20GMT	https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:31	34141/34141	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Aug%202023%2010:51:29%20GMT	https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
16:21:31	2830/2830	---M-Z	200	added ('OK')	text/css	etag:%22b0e-64b0c48b-e53f95e02efb4881;gz%22	https://wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1119.css?ver=1689306251	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1119e185.css	(from https://wpriverthemes.com/gridx/service-offerings/)
16:21:31	14668/14668	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:29%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/pages/1119	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/pages/1119.json	(from https://wpriverthemes.com/gridx/service-offerings/)
16:21:32	2500/2500	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:30%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fservice-offerings%2F	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed2bf9.json	(from https://wpriverthemes.com/gridx/service-offerings/)
16:21:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Aug%202023%2010:51:30%20GMT	https://wpriverthemes.com/gridx/?p=1119	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/indexb51f.html	(from https://wpriverthemes.com/gridx/service-offerings/)
16:21:32	2565/2565	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Aug%202023%2010:51:30%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fservice-offerings%2F&format=xml	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embedbf60	(from https://wpriverthemes.com/gridx/service-offerings/)
16:21:33	28165/28165	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Aug%202023%2010:51:31%20GMT	https://wpriverthemes.com/gridx/t	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/t	(from https://wpriverthemes.com/gridx/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.7)
16:21:34	28165/28165	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Aug%202023%2010:51:31%20GMT	https://wpriverthemes.com/gridx/dist/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/dist/index.html	(from https://wpriverthemes.com/gridx/wp-content/themes/gridx/assets/js/aos.js?ver=6.2.2)
16:21:34	28165/28165	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Aug%202023%2010:51:32%20GMT	https://wpriverthemes.com/gridx/-negative.svg	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/-negative.svg	(from https://wpriverthemes.com/gridx/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.14.1)
16:21:35	1272/1272	---M-Z	200	added ('OK')	text/css	etag:%224f8-64b0f952-8b8c7f7fccd17e45;gz%22	https://wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1400.css?ver=1689319762	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1400d60d.css	(from https://wpriverthemes.com/gridx/workdetail-page/)
16:21:35	28165/28165	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Aug%202023%2010:51:33%20GMT	https://wpriverthemes.com/gridx/OPR/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/OPR/index.html	(from https://wpriverthemes.com/gridx/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.14.1)
16:21:35	18073/18073	---MCZ	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:33%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/pages/1400	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/pages/1400.json	(from https://wpriverthemes.com/gridx/workdetail-page/)
16:21:35	2493/2493	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:33%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fworkdetail-page%2F	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embede770.json	(from https://wpriverthemes.com/gridx/workdetail-page/)
16:21:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Aug%202023%2010:51:33%20GMT	https://wpriverthemes.com/gridx/?p=1400	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/indexa7ea.html	(from https://wpriverthemes.com/gridx/workdetail-page/)
16:21:36	2558/2558	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Aug%202023%2010:51:34%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fworkdetail-page%2F&format=xml	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embedf791	(from https://wpriverthemes.com/gridx/workdetail-page/)
16:21:37	48788/48788	---M--	200	added ('OK')	image/jpeg	etag:%22be94-643fc166-9883ecd1041e0c3;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/04/project-dt-1.jpeg	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/2023/04/project-dt-1.jpg	(from https://wpriverthemes.com/gridx/workdetail-page/)
16:21:37	32157/32157	---M--	200	added ('OK')	image/jpeg	etag:%227d9d-643fcd87-db52ca6a5683d7c8;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/04/project3-1.jpeg	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/2023/04/project3-1.jpg	(from https://wpriverthemes.com/gridx/workdetail-page/)
16:21:37	9731/9731	---MCZ	200	added ('OK')	application/rss+xml	etag:%223407d9024d3ec498808a3ab2b7419e95%22	https://wpriverthemes.com/gridx/category/uncategorized/feed/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/category/uncategorized/feed/index.html	(from https://wpriverthemes.com/gridx/category/uncategorized/)
16:21:38	656/656	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:36%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/categories/1.json	(from https://wpriverthemes.com/gridx/category/uncategorized/)
16:21:39	143871/143871	---M--	200	added ('OK')	image/jpeg	etag:%22231ff-64830779-6ed1e07e331e4472;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog2.jpeg	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog2.jpg	(from https://wpriverthemes.com/gridx/category/uncategorized/)
16:21:39	619/619	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:37%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/tags/6	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/tags/6.json	(from https://wpriverthemes.com/gridx/tag/developement/)
16:21:39	9708/9708	---M-Z	200	added ('OK')	application/rss+xml	etag:%223407d9024d3ec498808a3ab2b7419e95%22	https://wpriverthemes.com/gridx/tag/sass/feed/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/tag/sass/feed/index.html	(from https://wpriverthemes.com/gridx/tag/sass/)
16:21:39	595/595	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:37%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/tags/5	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/tags/5.json	(from https://wpriverthemes.com/gridx/tag/sass/)
16:21:40	9724/9724	---MCZ	200	added ('OK')	application/rss+xml	etag:%223407d9024d3ec498808a3ab2b7419e95%22	https://wpriverthemes.com/gridx/tag/developement/feed/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/tag/developement/feed/index.html	(from https://wpriverthemes.com/gridx/tag/developement/)
16:21:40	4084/4084	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:38%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/posts/3207	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/posts/3207.json	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
16:21:40	179802/179802	---M--	200	added ('OK')	image/jpeg	etag:%222be5a-64830bcd-169bbe5e8d12d478;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog3.jpeg	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog3.jpg	(from https://wpriverthemes.com/gridx/category/uncategorized/)
16:21:40	865/865	---M-Z	200	added ('OK')	application/rss+xml	etag:%223407d9024d3ec498808a3ab2b7419e95%22	https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/feed/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/feed/index.html	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
16:21:41	2771/2771	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:38%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fdiscovery-incommode-earnestly-he-commanded%2F	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed4e9e.json	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
16:21:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Aug%202023%2010:51:39%20GMT	https://wpriverthemes.com/gridx/?p=3207	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/indexb140.html	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
16:21:41	2873/2873	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Aug%202023%2010:51:39%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fdiscovery-incommode-earnestly-he-commanded%2F&format=xml	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed84bf	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
16:21:42	4085/4085	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:39%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/posts/3204	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/wp/v2/posts/3204.json	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
16:21:42	866/866	---M-Z	200	added ('OK')	application/rss+xml	etag:%223407d9024d3ec498808a3ab2b7419e95%22	https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/feed/	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/feed/index.html	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
16:21:42	2774/2774	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Aug%202023%2010:51:40%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Funsatiable-entreaties-may-collecting-power%2F	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed031e.json	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
16:21:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Aug%202023%2010:51:40%20GMT	https://wpriverthemes.com/gridx/?p=3204	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/index8a03.html	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
16:21:43	2876/2876	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Aug%202023%2010:51:40%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Funsatiable-entreaties-may-collecting-power%2F&format=xml	C:/My%20Web%20Sites/Portfolio/wpriverthemes.com/gridx/wp-json/oembed/1.0/embededfe	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
